entidad,inegi,año,municipio,tipo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
mexico,15014,2011,atlacomulco,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15014,2012,atlacomulco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15014,2012,atlacomulco,homicidio,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mexico,15014,2013,atlacomulco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15014,2013,atlacomulco,homicidio,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
mexico,15014,2014,atlacomulco,extorsion,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15014,2014,atlacomulco,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15015,2011,atlautla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15015,2011,atlautla,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15015,2012,atlautla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
mexico,15015,2012,atlautla,homicidio,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15015,2013,atlautla,extorsion,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15015,2013,atlautla,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15015,2014,atlautla,extorsion,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15015,2014,atlautla,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15016,2011,axapusco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15016,2011,axapusco,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15016,2012,axapusco,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15016,2012,axapusco,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15016,2013,axapusco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15016,2013,axapusco,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15016,2014,axapusco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15016,2014,axapusco,homicidio,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
mexico,15017,2011,ayapango,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15017,2011,ayapango,homicidio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15017,2012,ayapango,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15017,2012,ayapango,homicidio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15017,2013,ayapango,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15017,2013,ayapango,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15017,2014,ayapango,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
mexico,15017,2014,ayapango,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15018,2011,calimaya,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15018,2011,calimaya,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mexico,15018,2012,calimaya,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15018,2012,calimaya,homicidio,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
mexico,15018,2013,calimaya,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15018,2013,calimaya,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15018,2014,calimaya,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15018,2014,calimaya,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
mexico,15019,2011,capulhuac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15019,2011,capulhuac,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
mexico,15019,2012,capulhuac,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
mexico,15019,2012,capulhuac,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
mexico,15019,2013,capulhuac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
mexico,15019,2013,capulhuac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
mexico,15019,2014,capulhuac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15019,2014,capulhuac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15020,2011,coacalco de berriozabal,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15020,2011,coacalco de berriozabal,homicidio,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0
mexico,15020,2012,coacalco de berriozabal,extorsion,7.0,5.0,1.0,1.0,2.0,5.0,2.0,5.0,5.0,2.0,3.0,2.0
mexico,15020,2012,coacalco de berriozabal,homicidio,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,3.0,4.0
mexico,15020,2013,coacalco de berriozabal,extorsion,3.0,1.0,5.0,7.0,6.0,2.0,4.0,1.0,6.0,0.0,2.0,4.0
mexico,15020,2013,coacalco de berriozabal,homicidio,2.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,3.0,5.0,3.0
mexico,15020,2014,coacalco de berriozabal,extorsion,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
mexico,15020,2014,coacalco de berriozabal,homicidio,3.0,1.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0
mexico,15021,2011,coatepec harinas,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15021,2011,coatepec harinas,homicidio,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15021,2012,coatepec harinas,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15021,2012,coatepec harinas,homicidio,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
mexico,15021,2013,coatepec harinas,extorsion,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15021,2013,coatepec harinas,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15021,2014,coatepec harinas,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15021,2014,coatepec harinas,homicidio,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15022,2011,cocotitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15022,2011,cocotitlan,homicidio,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
mexico,15022,2012,cocotitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15022,2012,cocotitlan,homicidio,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15022,2013,cocotitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15022,2013,cocotitlan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
mexico,15022,2014,cocotitlan,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15022,2014,cocotitlan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15023,2011,coyotepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15023,2011,coyotepec,homicidio,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0
mexico,15023,2012,coyotepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15023,2012,coyotepec,homicidio,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
mexico,15023,2013,coyotepec,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15023,2013,coyotepec,homicidio,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0
mexico,15023,2014,coyotepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15023,2014,coyotepec,homicidio,1.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0
mexico,15024,2011,cuautitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15024,2011,cuautitlan,homicidio,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
mexico,15024,2012,cuautitlan,extorsion,2.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0
mexico,15024,2012,cuautitlan,homicidio,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0
mexico,15024,2013,cuautitlan,extorsion,3.0,4.0,0.0,0.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,0.0
mexico,15024,2013,cuautitlan,homicidio,0.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0
mexico,15024,2014,cuautitlan,extorsion,2.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
mexico,15024,2014,cuautitlan,homicidio,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0
mexico,15025,2011,chalco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15025,2011,chalco,homicidio,4.0,3.0,2.0,1.0,6.0,2.0,6.0,9.0,6.0,4.0,6.0,6.0
mexico,15025,2012,chalco,extorsion,6.0,12.0,3.0,1.0,3.0,5.0,1.0,0.0,4.0,4.0,2.0,3.0
mexico,15025,2012,chalco,homicidio,7.0,6.0,10.0,1.0,1.0,16.0,3.0,4.0,2.0,11.0,12.0,9.0
mexico,15025,2013,chalco,extorsion,2.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0
mexico,15025,2013,chalco,homicidio,3.0,7.0,3.0,5.0,11.0,6.0,6.0,10.0,6.0,0.0,1.0,0.0
mexico,15025,2014,chalco,extorsion,3.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,7.0,2.0,0.0
mexico,15025,2014,chalco,homicidio,5.0,6.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,5.0,2.0
mexico,15026,2011,chapa de mota,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15026,2011,chapa de mota,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15026,2012,chapa de mota,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15026,2012,chapa de mota,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15026,2013,chapa de mota,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15026,2013,chapa de mota,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15026,2014,chapa de mota,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15026,2014,chapa de mota,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15027,2011,chapultepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15027,2011,chapultepec,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15027,2012,chapultepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15027,2012,chapultepec,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15027,2013,chapultepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15027,2013,chapultepec,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15027,2014,chapultepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15027,2014,chapultepec,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15028,2011,chiautla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15028,2011,chiautla,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
mexico,15028,2012,chiautla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
mexico,15028,2012,chiautla,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15028,2013,chiautla,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mexico,15028,2013,chiautla,homicidio,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15028,2014,chiautla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15028,2014,chiautla,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mexico,15029,2011,chicoloapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15029,2011,chicoloapan,homicidio,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
mexico,15029,2012,chicoloapan,extorsion,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
mexico,15029,2012,chicoloapan,homicidio,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0
mexico,15029,2013,chicoloapan,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
mexico,15029,2013,chicoloapan,homicidio,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0
mexico,15029,2014,chicoloapan,extorsion,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
mexico,15029,2014,chicoloapan,homicidio,4.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0
mexico,15030,2011,chiconcuac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15030,2011,chiconcuac,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15030,2012,chiconcuac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15030,2012,chiconcuac,homicidio,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15030,2013,chiconcuac,extorsion,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15030,2013,chiconcuac,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15030,2014,chiconcuac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
mexico,15030,2014,chiconcuac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mexico,15031,2011,chimalhuacan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15031,2011,chimalhuacan,homicidio,0.0,5.0,1.0,1.0,6.0,8.0,6.0,5.0,3.0,6.0,4.0,0.0
mexico,15031,2012,chimalhuacan,extorsion,2.0,1.0,0.0,1.0,6.0,2.0,2.0,4.0,4.0,0.0,3.0,3.0
mexico,15031,2012,chimalhuacan,homicidio,6.0,2.0,6.0,4.0,8.0,7.0,5.0,6.0,11.0,7.0,3.0,11.0
mexico,15031,2013,chimalhuacan,extorsion,3.0,4.0,7.0,6.0,8.0,9.0,5.0,4.0,6.0,5.0,2.0,7.0
mexico,15031,2013,chimalhuacan,homicidio,10.0,6.0,4.0,9.0,5.0,11.0,7.0,9.0,8.0,9.0,10.0,8.0
mexico,15031,2014,chimalhuacan,extorsion,5.0,4.0,9.0,8.0,5.0,2.0,2.0,3.0,3.0,5.0,1.0,4.0
mexico,15031,2014,chimalhuacan,homicidio,19.0,6.0,11.0,8.0,5.0,3.0,4.0,6.0,11.0,9.0,11.0,12.0
mexico,15032,2011,donato guerra,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15032,2011,donato guerra,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15032,2012,donato guerra,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
mexico,15032,2012,donato guerra,homicidio,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15032,2013,donato guerra,extorsion,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15032,2013,donato guerra,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15032,2014,donato guerra,extorsion,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15032,2014,donato guerra,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15033,2011,ecatepec de morelos,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15033,2011,ecatepec de morelos,homicidio,22.0,19.0,22.0,30.0,25.0,31.0,30.0,36.0,35.0,31.0,30.0,14.0
mexico,15033,2012,ecatepec de morelos,extorsion,10.0,4.0,7.0,8.0,10.0,13.0,7.0,7.0,14.0,11.0,11.0,10.0
mexico,15033,2012,ecatepec de morelos,homicidio,40.0,28.0,29.0,22.0,29.0,31.0,27.0,42.0,23.0,38.0,44.0,30.0
mexico,15033,2013,ecatepec de morelos,extorsion,13.0,8.0,8.0,16.0,20.0,20.0,24.0,15.0,15.0,21.0,12.0,14.0
mexico,15033,2013,ecatepec de morelos,homicidio,19.0,23.0,22.0,20.0,22.0,28.0,22.0,30.0,39.0,31.0,31.0,25.0
mexico,15033,2014,ecatepec de morelos,extorsion,18.0,18.0,11.0,6.0,5.0,4.0,5.0,7.0,5.0,15.0,3.0,3.0
mexico,15033,2014,ecatepec de morelos,homicidio,23.0,34.0,27.0,25.0,19.0,21.0,30.0,38.0,30.0,33.0,32.0,37.0
mexico,15034,2011,ecatzingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15034,2011,ecatzingo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15034,2012,ecatzingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15034,2012,ecatzingo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15034,2013,ecatzingo,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15034,2013,ecatzingo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15034,2014,ecatzingo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15034,2014,ecatzingo,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15035,2011,huehuetoca,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15035,2011,huehuetoca,homicidio,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
mexico,15035,2012,huehuetoca,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15035,2012,huehuetoca,homicidio,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
mexico,15035,2013,huehuetoca,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
mexico,15035,2013,huehuetoca,homicidio,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,7.0,2.0
mexico,15035,2014,huehuetoca,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
mexico,15035,2014,huehuetoca,homicidio,1.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0,2.0,6.0,1.0,3.0
mexico,15036,2011,hueypoxtla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15036,2011,hueypoxtla,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mexico,15036,2012,hueypoxtla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15036,2012,hueypoxtla,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15036,2013,hueypoxtla,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15036,2013,hueypoxtla,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15036,2014,hueypoxtla,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15036,2014,hueypoxtla,homicidio,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15037,2011,huixquilucan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15037,2011,huixquilucan,homicidio,0.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0
mexico,15037,2012,huixquilucan,extorsion,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0
mexico,15037,2012,huixquilucan,homicidio,1.0,0.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,5.0,1.0,3.0
mexico,15037,2013,huixquilucan,extorsion,0.0,3.0,2.0,6.0,4.0,1.0,2.0,2.0,2.0,5.0,0.0,3.0
mexico,15037,2013,huixquilucan,homicidio,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0
mexico,15037,2014,huixquilucan,extorsion,1.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0
mexico,15037,2014,huixquilucan,homicidio,3.0,1.0,7.0,4.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0
mexico,15038,2011,isidro fabela,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15038,2011,isidro fabela,homicidio,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15038,2012,isidro fabela,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15038,2012,isidro fabela,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15038,2013,isidro fabela,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15038,2013,isidro fabela,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15038,2014,isidro fabela,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15038,2014,isidro fabela,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
