entidad,inegi,año,municipio,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
morelos,17007,2011,cuernavaca,17.0,26.0,42.0,23.0,32.0,29.0,18.0,25.0,21.0,21.0,14.0,18.0
morelos,17007,2012,cuernavaca,6.0,33.0,33.0,52.0,24.0,19.0,47.0,33.0,42.0,21.0,13.0,16.0
morelos,17007,2013,cuernavaca,13.0,34.0,20.0,18.0,35.0,39.0,32.0,20.0,43.0,57.0,34.0,33.0
morelos,17007,2014,cuernavaca,44.0,36.0,32.0,33.0,38.0,20.0,28.0,9.0,10.0,15.0,14.0,5.0
morelos,17007,2015,cuernavaca,6.0,6.0,11.0,8.0,7.0,19.0,19.0,8.0,9.0,2.0,3.0,9.0
morelos,17007,2016,cuernavaca,11.0,8.0,5.0,5.0,11.0,8.0,9.0,17.0,8.0,10.0,5.0,12.0
morelos,17007,2017,cuernavaca,7.0,6.0,9.0,10.0,7.0,9.0,5.0,8.0,4.0,5.0,11.0,6.0
morelos,17007,2018,cuernavaca,9.0,5.0,6.0,7.0,5.0,11.0,11.0,10.0,12.0,7.0,9.0,18.0
morelos,17007,2019,cuernavaca,12.0,16.0,14.0,13.0,19.0,13.0,29.0,21.0,13.0,18.0,16.0,15.0
morelos,17008,2011,emiliano zapata,3.0,1.0,6.0,4.0,3.0,5.0,1.0,3.0,4.0,1.0,1.0,3.0
morelos,17008,2012,emiliano zapata,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
morelos,17008,2013,emiliano zapata,1.0,5.0,4.0,1.0,2.0,0.0,4.0,3.0,4.0,5.0,3.0,2.0
morelos,17008,2014,emiliano zapata,1.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0
morelos,17008,2015,emiliano zapata,2.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0
morelos,17008,2016,emiliano zapata,1.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,5.0,3.0,4.0,1.0
morelos,17008,2017,emiliano zapata,3.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,6.0
morelos,17008,2018,emiliano zapata,2.0,6.0,3.0,3.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,5.0
morelos,17008,2019,emiliano zapata,11.0,6.0,7.0,8.0,4.0,6.0,10.0,3.0,9.0,4.0,4.0,2.0
morelos,17009,2011,huitzilac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17009,2012,huitzilac,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0
morelos,17009,2013,huitzilac,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17009,2014,huitzilac,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
morelos,17009,2015,huitzilac,1.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
morelos,17009,2016,huitzilac,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0
morelos,17009,2017,huitzilac,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0
morelos,17009,2018,huitzilac,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0
morelos,17009,2019,huitzilac,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
morelos,17010,2011,jantetelco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17010,2012,jantetelco,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17010,2013,jantetelco,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
morelos,17010,2014,jantetelco,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
morelos,17010,2015,jantetelco,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
morelos,17010,2016,jantetelco,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
morelos,17010,2017,jantetelco,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
morelos,17010,2018,jantetelco,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0
morelos,17010,2019,jantetelco,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0
morelos,17011,2011,jiutepec,2.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,4.0,3.0,4.0,3.0
morelos,17011,2012,jiutepec,2.0,0.0,7.0,5.0,9.0,9.0,3.0,5.0,1.0,7.0,3.0,11.0
morelos,17011,2013,jiutepec,2.0,3.0,5.0,3.0,10.0,7.0,8.0,6.0,7.0,9.0,8.0,0.0
morelos,17011,2014,jiutepec,8.0,3.0,8.0,10.0,2.0,10.0,5.0,3.0,3.0,5.0,0.0,1.0
morelos,17011,2015,jiutepec,0.0,6.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,0.0,6.0
morelos,17011,2016,jiutepec,1.0,0.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,1.0,4.0,6.0
morelos,17011,2017,jiutepec,7.0,11.0,8.0,7.0,7.0,1.0,3.0,6.0,7.0,1.0,3.0,4.0
morelos,17011,2018,jiutepec,4.0,1.0,7.0,3.0,5.0,4.0,4.0,0.0,2.0,4.0,6.0,7.0
morelos,17011,2019,jiutepec,8.0,11.0,5.0,4.0,7.0,11.0,4.0,11.0,12.0,13.0,2.0,4.0
morelos,17012,2011,jojutla,3.0,6.0,3.0,2.0,5.0,3.0,2.0,2.0,6.0,6.0,1.0,5.0
morelos,17012,2012,jojutla,6.0,7.0,4.0,10.0,2.0,6.0,9.0,5.0,14.0,7.0,18.0,7.0
morelos,17012,2013,jojutla,3.0,5.0,4.0,4.0,1.0,2.0,7.0,2.0,2.0,3.0,2.0,3.0
morelos,17012,2014,jojutla,1.0,1.0,3.0,5.0,2.0,3.0,0.0,1.0,3.0,3.0,2.0,6.0
morelos,17012,2015,jojutla,4.0,3.0,5.0,2.0,1.0,5.0,6.0,3.0,3.0,1.0,0.0,1.0
morelos,17012,2016,jojutla,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0
morelos,17012,2017,jojutla,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0
morelos,17012,2018,jojutla,7.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,6.0,1.0,4.0,6.0
morelos,17012,2019,jojutla,5.0,8.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,5.0,4.0,2.0
morelos,17013,2011,jonacatepec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
morelos,17013,2012,jonacatepec,0.0,0.0,0.0,1.0,3.0,5.0,3.0,5.0,1.0,0.0,1.0,0.0
morelos,17013,2013,jonacatepec,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
morelos,17013,2014,jonacatepec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
morelos,17013,2015,jonacatepec,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
morelos,17013,2016,jonacatepec,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
morelos,17013,2017,jonacatepec,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17013,2018,jonacatepec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17013,2019,jonacatepec,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
morelos,17014,2011,mazatepec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
morelos,17014,2012,mazatepec,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
morelos,17014,2013,mazatepec,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
morelos,17014,2014,mazatepec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
morelos,17014,2015,mazatepec,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
morelos,17014,2016,mazatepec,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
morelos,17014,2017,mazatepec,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
morelos,17014,2018,mazatepec,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0
morelos,17014,2019,mazatepec,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0
morelos,17015,2011,miacatlan,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0
morelos,17015,2012,miacatlan,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0
morelos,17015,2013,miacatlan,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0
morelos,17015,2014,miacatlan,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
morelos,17015,2015,miacatlan,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
morelos,17015,2016,miacatlan,1.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0
morelos,17015,2017,miacatlan,3.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0
morelos,17015,2018,miacatlan,1.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0
morelos,17015,2019,miacatlan,4.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,5.0
morelos,17016,2011,ocuituco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17016,2012,ocuituco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
morelos,17016,2013,ocuituco,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
morelos,17016,2014,ocuituco,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
morelos,17016,2015,ocuituco,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
morelos,17016,2016,ocuituco,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
morelos,17016,2017,ocuituco,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17016,2018,ocuituco,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17016,2019,ocuituco,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
morelos,17017,2011,puente de ixtla,0.0,2.0,7.0,1.0,5.0,2.0,3.0,4.0,8.0,1.0,0.0,1.0
morelos,17017,2012,puente de ixtla,5.0,1.0,0.0,5.0,1.0,8.0,17.0,7.0,4.0,4.0,3.0,2.0
morelos,17017,2013,puente de ixtla,1.0,4.0,7.0,6.0,3.0,7.0,3.0,3.0,5.0,2.0,1.0,2.0
morelos,17017,2014,puente de ixtla,3.0,2.0,1.0,1.0,3.0,3.0,7.0,2.0,1.0,3.0,1.0,0.0
morelos,17017,2015,puente de ixtla,0.0,1.0,3.0,4.0,1.0,1.0,5.0,4.0,2.0,2.0,3.0,2.0
morelos,17017,2016,puente de ixtla,2.0,2.0,1.0,6.0,2.0,8.0,2.0,5.0,4.0,4.0,5.0,4.0
morelos,17017,2017,puente de ixtla,3.0,4.0,4.0,2.0,6.0,3.0,7.0,3.0,2.0,1.0,0.0,1.0
morelos,17017,2018,puente de ixtla,7.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,4.0,5.0,1.0
morelos,17017,2019,puente de ixtla,3.0,5.0,2.0,6.0,4.0,2.0,2.0,4.0,9.0,19.0,7.0,6.0
morelos,17018,2011,temixco,3.0,3.0,3.0,0.0,7.0,1.0,2.0,0.0,3.0,11.0,9.0,5.0
morelos,17018,2012,temixco,12.0,3.0,8.0,1.0,9.0,3.0,3.0,1.0,1.0,5.0,7.0,3.0
morelos,17018,2013,temixco,10.0,5.0,1.0,3.0,1.0,8.0,4.0,5.0,3.0,1.0,3.0,4.0
morelos,17018,2014,temixco,2.0,1.0,3.0,0.0,4.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0
morelos,17018,2015,temixco,3.0,2.0,2.0,5.0,2.0,1.0,2.0,6.0,4.0,4.0,2.0,4.0
morelos,17018,2016,temixco,4.0,4.0,6.0,0.0,2.0,2.0,4.0,0.0,7.0,3.0,2.0,4.0
morelos,17018,2017,temixco,2.0,6.0,5.0,3.0,2.0,1.0,2.0,5.0,5.0,3.0,3.0,2.0
morelos,17018,2018,temixco,5.0,4.0,3.0,3.0,6.0,2.0,6.0,4.0,8.0,3.0,2.0,2.0
morelos,17018,2019,temixco,8.0,7.0,7.0,10.0,9.0,7.0,6.0,4.0,4.0,6.0,5.0,5.0
morelos,17019,2011,tepalcingo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
morelos,17019,2012,tepalcingo,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
morelos,17019,2013,tepalcingo,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
morelos,17019,2014,tepalcingo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
morelos,17019,2015,tepalcingo,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17019,2016,tepalcingo,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
morelos,17019,2017,tepalcingo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
morelos,17019,2018,tepalcingo,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17019,2019,tepalcingo,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
morelos,17020,2011,tepoztlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17020,2012,tepoztlan,2.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0
morelos,17020,2013,tepoztlan,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0
morelos,17020,2014,tepoztlan,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0
morelos,17020,2015,tepoztlan,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0
morelos,17020,2016,tepoztlan,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0
morelos,17020,2017,tepoztlan,1.0,1.0,4.0,1.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0
morelos,17020,2018,tepoztlan,4.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0
morelos,17020,2019,tepoztlan,1.0,4.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0
morelos,17021,2011,tetecala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
morelos,17021,2012,tetecala,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0
morelos,17021,2013,tetecala,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
morelos,17021,2014,tetecala,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
morelos,17021,2015,tetecala,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
morelos,17021,2016,tetecala,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
morelos,17021,2017,tetecala,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
morelos,17021,2018,tetecala,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0
morelos,17021,2019,tetecala,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,2.0,1.0
morelos,17022,2011,tetela del volcan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2012,tetela del volcan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17022,2013,tetela del volcan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
morelos,17022,2014,tetela del volcan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
morelos,17022,2015,tetela del volcan,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2016,tetela del volcan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2017,tetela del volcan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17022,2018,tetela del volcan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
morelos,17022,2019,tetela del volcan,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17023,2011,tlalnepantla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17023,2012,tlalnepantla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17023,2013,tlalnepantla,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17023,2014,tlalnepantla,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17023,2015,tlalnepantla,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17023,2016,tlalnepantla,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17023,2017,tlalnepantla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17023,2018,tlalnepantla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17023,2019,tlalnepantla,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
morelos,17024,2011,tlaltizapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
morelos,17024,2012,tlaltizapan,0.0,0.0,3.0,4.0,2.0,7.0,2.0,12.0,4.0,3.0,8.0,7.0
morelos,17024,2013,tlaltizapan,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,0.0,3.0,3.0,4.0
morelos,17024,2014,tlaltizapan,0.0,0.0,6.0,8.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0
morelos,17024,2015,tlaltizapan,1.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0
morelos,17024,2016,tlaltizapan,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0
morelos,17024,2017,tlaltizapan,2.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0
morelos,17024,2018,tlaltizapan,2.0,6.0,4.0,1.0,0.0,0.0,4.0,5.0,4.0,2.0,2.0,2.0
morelos,17024,2019,tlaltizapan,3.0,2.0,2.0,4.0,0.0,1.0,3.0,2.0,4.0,1.0,6.0,1.0
morelos,17025,2011,tlaquiltenango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
morelos,17025,2012,tlaquiltenango,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0
morelos,17025,2013,tlaquiltenango,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0
morelos,17025,2014,tlaquiltenango,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
morelos,17025,2015,tlaquiltenango,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
morelos,17025,2016,tlaquiltenango,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0
morelos,17025,2017,tlaquiltenango,0.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0
morelos,17025,2018,tlaquiltenango,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0
morelos,17025,2019,tlaquiltenango,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
morelos,17026,2011,tlayacapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
morelos,17026,2012,tlayacapan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
morelos,17026,2013,tlayacapan,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
morelos,17026,2014,tlayacapan,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
morelos,17026,2015,tlayacapan,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
morelos,17026,2016,tlayacapan,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
morelos,17026,2017,tlayacapan,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
morelos,17026,2018,tlayacapan,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
morelos,17026,2019,tlayacapan,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
morelos,17027,2011,totolapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17027,2012,totolapan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
morelos,17027,2013,totolapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
morelos,17027,2014,totolapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17027,2015,totolapan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
morelos,17027,2016,totolapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17027,2017,totolapan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17027,2018,totolapan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17027,2019,totolapan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17028,2011,xochitepec,1.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,7.0,3.0,7.0,3.0
morelos,17028,2012,xochitepec,7.0,1.0,0.0,7.0,1.0,4.0,2.0,0.0,7.0,1.0,1.0,0.0
morelos,17028,2013,xochitepec,0.0,4.0,5.0,1.0,0.0,5.0,2.0,1.0,4.0,2.0,2.0,3.0
morelos,17028,2014,xochitepec,2.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,2.0,4.0,0.0,0.0
morelos,17028,2015,xochitepec,1.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,0.0,8.0,3.0
morelos,17028,2016,xochitepec,3.0,3.0,3.0,2.0,5.0,3.0,3.0,0.0,4.0,5.0,3.0,4.0
morelos,17028,2017,xochitepec,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0
morelos,17028,2018,xochitepec,6.0,4.0,4.0,0.0,3.0,2.0,6.0,3.0,4.0,6.0,2.0,2.0
morelos,17028,2019,xochitepec,5.0,4.0,3.0,8.0,3.0,9.0,4.0,4.0,4.0,5.0,6.0,5.0
morelos,17029,2011,yautepec,2.0,2.0,9.0,6.0,0.0,2.0,2.0,4.0,4.0,8.0,2.0,4.0
morelos,17029,2012,yautepec,2.0,9.0,4.0,5.0,2.0,1.0,4.0,6.0,6.0,2.0,4.0,9.0
morelos,17029,2013,yautepec,3.0,5.0,7.0,3.0,2.0,6.0,4.0,2.0,2.0,4.0,3.0,3.0
morelos,17029,2014,yautepec,5.0,8.0,4.0,3.0,1.0,1.0,5.0,2.0,2.0,2.0,0.0,7.0
morelos,17029,2015,yautepec,7.0,7.0,9.0,2.0,3.0,6.0,4.0,2.0,6.0,4.0,6.0,4.0
morelos,17029,2016,yautepec,6.0,3.0,6.0,6.0,7.0,1.0,1.0,1.0,0.0,4.0,4.0,8.0
morelos,17029,2017,yautepec,5.0,2.0,6.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,4.0,5.0
morelos,17029,2018,yautepec,1.0,4.0,1.0,4.0,3.0,3.0,6.0,1.0,4.0,4.0,3.0,3.0
morelos,17029,2019,yautepec,4.0,5.0,11.0,7.0,2.0,12.0,8.0,2.0,5.0,3.0,1.0,5.0
morelos,17030,2011,yecapixtla,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
morelos,17030,2012,yecapixtla,2.0,0.0,2.0,2.0,1.0,3.0,5.0,0.0,1.0,5.0,0.0,2.0
morelos,17030,2013,yecapixtla,0.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,3.0
morelos,17030,2014,yecapixtla,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
morelos,17030,2015,yecapixtla,3.0,2.0,7.0,2.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,5.0
morelos,17030,2016,yecapixtla,2.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0
morelos,17030,2017,yecapixtla,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0
morelos,17030,2018,yecapixtla,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
