entidad,inegi,año,municipio,month,crimes,xmonth,pop,educ,crime_pc
mexico,15107,2013,tonatico,octubre,0.0,34,12912,8.72,0.0
mexico,15107,2014,tonatico,octubre,0.0,46,12912,8.72,0.0
mexico,15107,2015,tonatico,octubre,0.0,58,12912,8.72,0.0
mexico,15107,2016,tonatico,octubre,2.0,70,12912,8.72,15.489467162329616
mexico,15107,2017,tonatico,octubre,0.0,82,12912,8.72,0.0
mexico,15107,2018,tonatico,octubre,1.0,94,12912,8.72,7.744733581164808
mexico,15107,2019,tonatico,octubre,0.0,106,12912,8.72,0.0
mexico,15108,2011,tultepec,octubre,1.0,10,157645,10.71,0.6343366424561514
mexico,15108,2012,tultepec,octubre,2.0,22,157645,10.71,1.2686732849123028
mexico,15108,2013,tultepec,octubre,4.0,34,157645,10.71,2.5373465698246056
mexico,15108,2014,tultepec,octubre,1.0,46,157645,10.71,0.6343366424561514
mexico,15108,2015,tultepec,octubre,1.0,58,157645,10.71,0.6343366424561514
mexico,15108,2016,tultepec,octubre,2.0,70,157645,10.71,1.2686732849123028
mexico,15108,2017,tultepec,octubre,3.0,82,157645,10.71,1.9030099273684544
mexico,15108,2018,tultepec,octubre,0.0,94,157645,10.71,0.0
mexico,15108,2019,tultepec,octubre,9.0,106,157645,10.71,5.709029782105363
mexico,15109,2011,tultitlan,octubre,11.0,10,516341,10.37,2.130375081583682
mexico,15109,2012,tultitlan,octubre,16.0,22,516341,10.37,3.0987273913944464
mexico,15109,2013,tultitlan,octubre,15.0,34,516341,10.37,2.905056929432294
mexico,15109,2014,tultitlan,octubre,11.0,46,516341,10.37,2.130375081583682
mexico,15109,2015,tultitlan,octubre,10.0,58,516341,10.37,1.9367046196215292
mexico,15109,2016,tultitlan,octubre,10.0,70,516341,10.37,1.9367046196215292
mexico,15109,2017,tultitlan,octubre,12.0,82,516341,10.37,2.324045543545835
mexico,15109,2018,tultitlan,octubre,15.0,94,516341,10.37,2.905056929432294
mexico,15109,2019,tultitlan,octubre,11.0,106,516341,10.37,2.130375081583682
mexico,15110,2011,valle de bravo,octubre,0.0,10,61590,9.13,0.0
mexico,15110,2012,valle de bravo,octubre,3.0,22,61590,9.13,4.870920603994155
mexico,15110,2013,valle de bravo,octubre,4.0,34,61590,9.13,6.4945608053255395
mexico,15110,2014,valle de bravo,octubre,2.0,46,61590,9.13,3.2472804026627697
mexico,15110,2015,valle de bravo,octubre,3.0,58,61590,9.13,4.870920603994155
mexico,15110,2016,valle de bravo,octubre,3.0,70,61590,9.13,4.870920603994155
mexico,15110,2017,valle de bravo,octubre,3.0,82,61590,9.13,4.870920603994155
mexico,15110,2018,valle de bravo,octubre,6.0,94,61590,9.13,9.74184120798831
mexico,15110,2019,valle de bravo,octubre,0.0,106,61590,9.13,0.0
mexico,15111,2011,villa de allende,octubre,0.0,10,53275,7.13,0.0
mexico,15111,2012,villa de allende,octubre,0.0,22,53275,7.13,0.0
mexico,15111,2013,villa de allende,octubre,1.0,34,53275,7.13,1.8770530267480057
mexico,15111,2014,villa de allende,octubre,0.0,46,53275,7.13,0.0
mexico,15111,2015,villa de allende,octubre,0.0,58,53275,7.13,0.0
mexico,15111,2016,villa de allende,octubre,0.0,70,53275,7.13,0.0
mexico,15111,2017,villa de allende,octubre,1.0,82,53275,7.13,1.8770530267480057
mexico,15111,2018,villa de allende,octubre,0.0,94,53275,7.13,0.0
mexico,15111,2019,villa de allende,octubre,0.0,106,53275,7.13,0.0
mexico,15112,2011,villa del carbon,octubre,0.0,10,51498,8.08,0.0
mexico,15112,2012,villa del carbon,octubre,0.0,22,51498,8.08,0.0
mexico,15112,2013,villa del carbon,octubre,0.0,34,51498,8.08,0.0
mexico,15112,2014,villa del carbon,octubre,0.0,46,51498,8.08,0.0
mexico,15112,2015,villa del carbon,octubre,0.0,58,51498,8.08,0.0
mexico,15112,2016,villa del carbon,octubre,1.0,70,51498,8.08,1.941822983416832
mexico,15112,2017,villa del carbon,octubre,1.0,82,51498,8.08,1.941822983416832
mexico,15112,2018,villa del carbon,octubre,0.0,94,51498,8.08,0.0
mexico,15112,2019,villa del carbon,octubre,0.0,106,51498,8.08,0.0
mexico,15113,2011,villa guerrero,octubre,0.0,10,69086,7.43,0.0
mexico,15113,2012,villa guerrero,octubre,0.0,22,69086,7.43,0.0
mexico,15113,2013,villa guerrero,octubre,1.0,34,69086,7.43,1.4474712676953363
mexico,15113,2014,villa guerrero,octubre,0.0,46,69086,7.43,0.0
mexico,15113,2015,villa guerrero,octubre,2.0,58,69086,7.43,2.8949425353906726
mexico,15113,2016,villa guerrero,octubre,0.0,70,69086,7.43,0.0
mexico,15113,2017,villa guerrero,octubre,0.0,82,69086,7.43,0.0
mexico,15113,2018,villa guerrero,octubre,0.0,94,69086,7.43,0.0
mexico,15113,2019,villa guerrero,octubre,1.0,106,69086,7.43,1.4474712676953363
mexico,15114,2011,villa victoria,octubre,0.0,10,108196,6.84,0.0
mexico,15114,2012,villa victoria,octubre,1.0,22,108196,6.84,0.9242485858996636
mexico,15114,2013,villa victoria,octubre,0.0,34,108196,6.84,0.0
mexico,15114,2014,villa victoria,octubre,0.0,46,108196,6.84,0.0
mexico,15114,2015,villa victoria,octubre,1.0,58,108196,6.84,0.9242485858996636
mexico,15114,2016,villa victoria,octubre,1.0,70,108196,6.84,0.9242485858996636
mexico,15114,2017,villa victoria,octubre,0.0,82,108196,6.84,0.0
mexico,15114,2018,villa victoria,octubre,2.0,94,108196,6.84,1.8484971717993273
mexico,15114,2019,villa victoria,octubre,4.0,106,108196,6.84,3.6969943435986545
mexico,15115,2011,xonacatlan,octubre,0.0,10,54633,9.67,0.0
mexico,15115,2012,xonacatlan,octubre,0.0,22,54633,9.67,0.0
mexico,15115,2013,xonacatlan,octubre,0.0,34,54633,9.67,0.0
mexico,15115,2014,xonacatlan,octubre,1.0,46,54633,9.67,1.8303955484780263
mexico,15115,2015,xonacatlan,octubre,0.0,58,54633,9.67,0.0
mexico,15115,2016,xonacatlan,octubre,1.0,70,54633,9.67,1.8303955484780263
mexico,15115,2017,xonacatlan,octubre,0.0,82,54633,9.67,0.0
mexico,15115,2018,xonacatlan,octubre,0.0,94,54633,9.67,0.0
mexico,15115,2019,xonacatlan,octubre,0.0,106,54633,9.67,0.0
mexico,15116,2011,zacazonapan,octubre,0.0,10,5109,7.8,0.0
mexico,15116,2012,zacazonapan,octubre,0.0,22,5109,7.8,0.0
mexico,15116,2013,zacazonapan,octubre,0.0,34,5109,7.8,0.0
mexico,15116,2014,zacazonapan,octubre,0.0,46,5109,7.8,0.0
mexico,15116,2015,zacazonapan,octubre,0.0,58,5109,7.8,0.0
mexico,15116,2016,zacazonapan,octubre,1.0,70,5109,7.8,19.573302016050107
mexico,15116,2017,zacazonapan,octubre,0.0,82,5109,7.8,0.0
mexico,15116,2018,zacazonapan,octubre,0.0,94,5109,7.8,0.0
mexico,15116,2019,zacazonapan,octubre,0.0,106,5109,7.8,0.0
mexico,15117,2011,zacualpan,octubre,0.0,10,13522,7.4,0.0
mexico,15117,2012,zacualpan,octubre,0.0,22,13522,7.4,0.0
mexico,15117,2013,zacualpan,octubre,0.0,34,13522,7.4,0.0
mexico,15117,2014,zacualpan,octubre,0.0,46,13522,7.4,0.0
mexico,15117,2015,zacualpan,octubre,1.0,58,13522,7.4,7.395355716609969
mexico,15117,2016,zacualpan,octubre,0.0,70,13522,7.4,0.0
mexico,15117,2017,zacualpan,octubre,0.0,82,13522,7.4,0.0
mexico,15117,2018,zacualpan,octubre,0.0,94,13522,7.4,0.0
mexico,15117,2019,zacualpan,octubre,0.0,106,13522,7.4,0.0
mexico,15118,2011,zinacantepec,octubre,0.0,10,203872,9.99,0.0
mexico,15118,2012,zinacantepec,octubre,2.0,22,203872,9.99,0.9810076911002982
mexico,15118,2013,zinacantepec,octubre,3.0,34,203872,9.99,1.4715115366504474
mexico,15118,2014,zinacantepec,octubre,2.0,46,203872,9.99,0.9810076911002982
mexico,15118,2015,zinacantepec,octubre,1.0,58,203872,9.99,0.4905038455501491
mexico,15118,2016,zinacantepec,octubre,1.0,70,203872,9.99,0.4905038455501491
mexico,15118,2017,zinacantepec,octubre,4.0,82,203872,9.99,1.9620153822005963
mexico,15118,2018,zinacantepec,octubre,2.0,94,203872,9.99,0.9810076911002982
mexico,15118,2019,zinacantepec,octubre,3.0,106,203872,9.99,1.4715115366504474
mexico,15119,2011,zumpahuacan,octubre,0.0,10,18833,7.48,0.0
mexico,15119,2012,zumpahuacan,octubre,0.0,22,18833,7.48,0.0
mexico,15119,2013,zumpahuacan,octubre,0.0,34,18833,7.48,0.0
mexico,15119,2014,zumpahuacan,octubre,0.0,46,18833,7.48,0.0
mexico,15119,2015,zumpahuacan,octubre,0.0,58,18833,7.48,0.0
mexico,15119,2016,zumpahuacan,octubre,0.0,70,18833,7.48,0.0
mexico,15119,2017,zumpahuacan,octubre,0.0,82,18833,7.48,0.0
mexico,15119,2018,zumpahuacan,octubre,1.0,94,18833,7.48,5.30982849253969
mexico,15119,2019,zumpahuacan,octubre,0.0,106,18833,7.48,0.0
mexico,15120,2011,zumpango,octubre,5.0,10,280455,9.77,1.782817207751689
mexico,15120,2012,zumpango,octubre,4.0,22,280455,9.77,1.4262537662013512
mexico,15120,2013,zumpango,octubre,4.0,34,280455,9.77,1.4262537662013512
mexico,15120,2014,zumpango,octubre,0.0,46,280455,9.77,0.0
mexico,15120,2015,zumpango,octubre,6.0,58,280455,9.77,2.1393806493020273
mexico,15120,2016,zumpango,octubre,7.0,70,280455,9.77,2.495944090852365
mexico,15120,2017,zumpango,octubre,3.0,82,280455,9.77,1.0696903246510137
mexico,15120,2018,zumpango,octubre,7.0,94,280455,9.77,2.495944090852365
mexico,15120,2019,zumpango,octubre,13.0,106,280455,9.77,4.635324740154392
mexico,15121,2011,cuautitlan izcalli,octubre,4.0,10,555163,11.38,0.7205091117383543
mexico,15121,2012,cuautitlan izcalli,octubre,13.0,22,555163,11.38,2.3416546131496516
mexico,15121,2013,cuautitlan izcalli,octubre,17.0,34,555163,11.38,3.062163724888006
mexico,15121,2014,cuautitlan izcalli,octubre,14.0,46,555163,11.38,2.5217818910842404
mexico,15121,2015,cuautitlan izcalli,octubre,8.0,58,555163,11.38,1.4410182234767086
mexico,15121,2016,cuautitlan izcalli,octubre,12.0,70,555163,11.38,2.161527335215063
mexico,15121,2017,cuautitlan izcalli,octubre,13.0,82,555163,11.38,2.3416546131496516
mexico,15121,2018,cuautitlan izcalli,octubre,14.0,94,555163,11.38,2.5217818910842404
mexico,15121,2019,cuautitlan izcalli,octubre,17.0,106,555163,11.38,3.062163724888006
mexico,15122,2011,valle de chalco solidaridad,octubre,8.0,10,391731,9.12,2.0422177463616618
mexico,15122,2012,valle de chalco solidaridad,octubre,6.0,22,391731,9.12,1.5316633097712462
mexico,15122,2013,valle de chalco solidaridad,octubre,8.0,34,391731,9.12,2.0422177463616618
mexico,15122,2014,valle de chalco solidaridad,octubre,9.0,46,391731,9.12,2.297494964656869
mexico,15122,2015,valle de chalco solidaridad,octubre,7.0,58,391731,9.12,1.7869405280664539
mexico,15122,2016,valle de chalco solidaridad,octubre,13.0,70,391731,9.12,3.3186038378376996
mexico,15122,2017,valle de chalco solidaridad,octubre,5.0,82,391731,9.12,1.2763860914760383
mexico,15122,2018,valle de chalco solidaridad,octubre,7.0,94,391731,9.12,1.7869405280664539
mexico,15122,2019,valle de chalco solidaridad,octubre,8.0,106,391731,9.12,2.0422177463616618
mexico,15123,2011,luvianos,octubre,0.0,10,28822,7.15,0.0
mexico,15123,2012,luvianos,octubre,0.0,22,28822,7.15,0.0
mexico,15123,2013,luvianos,octubre,0.0,34,28822,7.15,0.0
mexico,15123,2014,luvianos,octubre,0.0,46,28822,7.15,0.0
mexico,15123,2015,luvianos,octubre,0.0,58,28822,7.15,0.0
mexico,15123,2016,luvianos,octubre,0.0,70,28822,7.15,0.0
mexico,15123,2017,luvianos,octubre,1.0,82,28822,7.15,3.469571854833114
mexico,15123,2018,luvianos,octubre,0.0,94,28822,7.15,0.0
mexico,15123,2019,luvianos,octubre,1.0,106,28822,7.15,3.469571854833114
mexico,15124,2011,san jose del rincon,octubre,0.0,10,100082,6.48,0.0
mexico,15124,2012,san jose del rincon,octubre,1.0,22,100082,6.48,0.9991806718490837
mexico,15124,2013,san jose del rincon,octubre,2.0,34,100082,6.48,1.9983613436981673
mexico,15124,2014,san jose del rincon,octubre,0.0,46,100082,6.48,0.0
mexico,15124,2015,san jose del rincon,octubre,0.0,58,100082,6.48,0.0
mexico,15124,2016,san jose del rincon,octubre,0.0,70,100082,6.48,0.0
mexico,15124,2017,san jose del rincon,octubre,0.0,82,100082,6.48,0.0
mexico,15124,2018,san jose del rincon,octubre,0.0,94,100082,6.48,0.0
mexico,15124,2019,san jose del rincon,octubre,0.0,106,100082,6.48,0.0
mexico,15125,2011,tonanitla,octubre,0.0,10,14883,10.51,0.0
mexico,15125,2012,tonanitla,octubre,0.0,22,14883,10.51,0.0
mexico,15125,2013,tonanitla,octubre,0.0,34,14883,10.51,0.0
mexico,15125,2014,tonanitla,octubre,0.0,46,14883,10.51,0.0
mexico,15125,2015,tonanitla,octubre,0.0,58,14883,10.51,0.0
mexico,15125,2016,tonanitla,octubre,0.0,70,14883,10.51,0.0
mexico,15125,2017,tonanitla,octubre,0.0,82,14883,10.51,0.0
mexico,15125,2018,tonanitla,octubre,0.0,94,14883,10.51,0.0
mexico,15125,2019,tonanitla,octubre,0.0,106,14883,10.51,0.0
morelos,17001,2011,amacuzac,octubre,0.0,10,17598,8.52,0.0
morelos,17001,2012,amacuzac,octubre,1.0,22,17598,8.52,5.6824639163541315
morelos,17001,2013,amacuzac,octubre,2.0,34,17598,8.52,11.364927832708263
morelos,17001,2014,amacuzac,octubre,0.0,46,17598,8.52,0.0
morelos,17001,2015,amacuzac,octubre,1.0,58,17598,8.52,5.6824639163541315
morelos,17001,2016,amacuzac,octubre,2.0,70,17598,8.52,11.364927832708263
morelos,17001,2017,amacuzac,octubre,0.0,82,17598,8.52,0.0
morelos,17001,2018,amacuzac,octubre,2.0,94,17598,8.52,11.364927832708263
morelos,17001,2019,amacuzac,octubre,4.0,106,17598,8.52,22.729855665416526
morelos,17002,2011,atlatlahucan,octubre,0.0,10,25232,9.34,0.0
morelos,17002,2012,atlatlahucan,octubre,0.0,22,25232,9.34,0.0
morelos,17002,2013,atlatlahucan,octubre,0.0,34,25232,9.34,0.0
morelos,17002,2014,atlatlahucan,octubre,0.0,46,25232,9.34,0.0
morelos,17002,2015,atlatlahucan,octubre,1.0,58,25232,9.34,3.9632213062777426
morelos,17002,2016,atlatlahucan,octubre,1.0,70,25232,9.34,3.9632213062777426
morelos,17002,2017,atlatlahucan,octubre,0.0,82,25232,9.34,0.0
morelos,17002,2018,atlatlahucan,octubre,0.0,94,25232,9.34,0.0
morelos,17002,2019,atlatlahucan,octubre,0.0,106,25232,9.34,0.0
morelos,17003,2011,axochiapan,octubre,0.0,10,39174,8.07,0.0
morelos,17003,2012,axochiapan,octubre,0.0,22,39174,8.07,0.0
morelos,17003,2013,axochiapan,octubre,1.0,34,39174,8.07,2.55271353448716
morelos,17003,2014,axochiapan,octubre,4.0,46,39174,8.07,10.21085413794864
morelos,17003,2015,axochiapan,octubre,1.0,58,39174,8.07,2.55271353448716
morelos,17003,2016,axochiapan,octubre,0.0,70,39174,8.07,0.0
morelos,17003,2017,axochiapan,octubre,2.0,82,39174,8.07,5.10542706897432
morelos,17003,2018,axochiapan,octubre,1.0,94,39174,8.07,2.55271353448716
morelos,17003,2019,axochiapan,octubre,0.0,106,39174,8.07,0.0
morelos,17004,2011,ayala,octubre,0.0,10,89834,8.69,0.0
morelos,17004,2012,ayala,octubre,0.0,22,89834,8.69,0.0
morelos,17004,2013,ayala,octubre,1.0,34,89834,8.69,1.113164280784558
morelos,17004,2014,ayala,octubre,3.0,46,89834,8.69,3.3394928423536747
morelos,17004,2015,ayala,octubre,2.0,58,89834,8.69,2.226328561569116
morelos,17004,2016,ayala,octubre,1.0,70,89834,8.69,1.113164280784558
morelos,17004,2017,ayala,octubre,1.0,82,89834,8.69,1.113164280784558
morelos,17004,2018,ayala,octubre,2.0,94,89834,8.69,2.226328561569116
morelos,17004,2019,ayala,octubre,3.0,106,89834,8.69,3.3394928423536747
morelos,17005,2011,coatlan del rio,octubre,1.0,10,10520,7.82,9.505703422053232
morelos,17005,2012,coatlan del rio,octubre,0.0,22,10520,7.82,0.0
morelos,17005,2013,coatlan del rio,octubre,2.0,34,10520,7.82,19.011406844106464
morelos,17005,2014,coatlan del rio,octubre,0.0,46,10520,7.82,0.0
morelos,17005,2015,coatlan del rio,octubre,0.0,58,10520,7.82,0.0
morelos,17005,2016,coatlan del rio,octubre,0.0,70,10520,7.82,0.0
morelos,17005,2017,coatlan del rio,octubre,1.0,82,10520,7.82,9.505703422053232
morelos,17005,2018,coatlan del rio,octubre,0.0,94,10520,7.82,0.0
morelos,17005,2019,coatlan del rio,octubre,0.0,106,10520,7.82,0.0
morelos,17006,2011,cuautla,octubre,7.0,10,187118,10.04,3.7409549054607254
morelos,17006,2012,cuautla,octubre,28.0,22,187118,10.04,14.963819621842902
morelos,17006,2013,cuautla,octubre,10.0,34,187118,10.04,5.344221293515322
morelos,17006,2014,cuautla,octubre,9.0,46,187118,10.04,4.809799164163789
morelos,17006,2015,cuautla,octubre,8.0,58,187118,10.04,4.275377034812258
morelos,17006,2016,cuautla,octubre,3.0,70,187118,10.04,1.6032663880545968
morelos,17006,2017,cuautla,octubre,3.0,82,187118,10.04,1.6032663880545968
morelos,17006,2018,cuautla,octubre,8.0,94,187118,10.04,4.275377034812258
morelos,17006,2019,cuautla,octubre,5.0,106,187118,10.04,2.672110646757661
morelos,17007,2011,cuernavaca,octubre,21.0,10,378476,11.39,5.548568469334912
morelos,17007,2012,cuernavaca,octubre,21.0,22,378476,11.39,5.548568469334912
morelos,17007,2013,cuernavaca,octubre,57.0,34,378476,11.39,15.060400131051903
morelos,17007,2014,cuernavaca,octubre,15.0,46,378476,11.39,3.9632631923820796
morelos,17007,2015,cuernavaca,octubre,2.0,58,378476,11.39,0.5284350923176107
morelos,17007,2016,cuernavaca,octubre,10.0,70,378476,11.39,2.642175461588053
morelos,17007,2017,cuernavaca,octubre,5.0,82,378476,11.39,1.3210877307940265
morelos,17007,2018,cuernavaca,octubre,7.0,94,378476,11.39,1.849522823111637
morelos,17007,2019,cuernavaca,octubre,18.0,106,378476,11.39,4.755915830858496
morelos,17008,2011,emiliano zapata,octubre,1.0,10,107053,10.12,0.934116745910904
morelos,17008,2012,emiliano zapata,octubre,0.0,22,107053,10.12,0.0
morelos,17008,2013,emiliano zapata,octubre,5.0,34,107053,10.12,4.67058372955452
morelos,17008,2014,emiliano zapata,octubre,1.0,46,107053,10.12,0.934116745910904
morelos,17008,2015,emiliano zapata,octubre,3.0,58,107053,10.12,2.802350237732712
morelos,17008,2016,emiliano zapata,octubre,3.0,70,107053,10.12,2.802350237732712
morelos,17008,2017,emiliano zapata,octubre,0.0,82,107053,10.12,0.0
morelos,17008,2018,emiliano zapata,octubre,4.0,94,107053,10.12,3.736466983643616
morelos,17008,2019,emiliano zapata,octubre,4.0,106,107053,10.12,3.736466983643616
morelos,17009,2011,huitzilac,octubre,0.0,10,24515,9.79,0.0
morelos,17009,2012,huitzilac,octubre,1.0,22,24515,9.79,4.079135223332654
morelos,17009,2013,huitzilac,octubre,0.0,34,24515,9.79,0.0
morelos,17009,2014,huitzilac,octubre,1.0,46,24515,9.79,4.079135223332654
morelos,17009,2015,huitzilac,octubre,0.0,58,24515,9.79,0.0
morelos,17009,2016,huitzilac,octubre,2.0,70,24515,9.79,8.158270446665307
morelos,17009,2017,huitzilac,octubre,2.0,82,24515,9.79,8.158270446665307
morelos,17009,2018,huitzilac,octubre,2.0,94,24515,9.79,8.158270446665307
morelos,17009,2019,huitzilac,octubre,1.0,106,24515,9.79,4.079135223332654
morelos,17010,2011,jantetelco,octubre,0.0,10,18402,8.9,0.0
morelos,17010,2012,jantetelco,octubre,0.0,22,18402,8.9,0.0
morelos,17010,2013,jantetelco,octubre,1.0,34,18402,8.9,5.434191935659167
morelos,17010,2014,jantetelco,octubre,0.0,46,18402,8.9,0.0
morelos,17010,2015,jantetelco,octubre,0.0,58,18402,8.9,0.0
morelos,17010,2016,jantetelco,octubre,1.0,70,18402,8.9,5.434191935659167
morelos,17010,2017,jantetelco,octubre,1.0,82,18402,8.9,5.434191935659167
morelos,17010,2018,jantetelco,octubre,0.0,94,18402,8.9,0.0
morelos,17010,2019,jantetelco,octubre,1.0,106,18402,8.9,5.434191935659167
morelos,17011,2011,jiutepec,octubre,3.0,10,215357,10.52,1.393035749940796
morelos,17011,2012,jiutepec,octubre,7.0,22,215357,10.52,3.250416749861857
morelos,17011,2013,jiutepec,octubre,9.0,34,215357,10.52,4.179107249822388
morelos,17011,2014,jiutepec,octubre,5.0,46,215357,10.52,2.3217262499013267
morelos,17011,2015,jiutepec,octubre,3.0,58,215357,10.52,1.393035749940796
morelos,17011,2016,jiutepec,octubre,1.0,70,215357,10.52,0.4643452499802653
morelos,17011,2017,jiutepec,octubre,1.0,82,215357,10.52,0.4643452499802653
morelos,17011,2018,jiutepec,octubre,4.0,94,215357,10.52,1.857380999921061
morelos,17011,2019,jiutepec,octubre,13.0,106,215357,10.52,6.036488249743449
morelos,17012,2011,jojutla,octubre,6.0,10,57682,9.65,10.401858465379147
morelos,17012,2012,jojutla,octubre,7.0,22,57682,9.65,12.135501542942338
morelos,17012,2013,jojutla,octubre,3.0,34,57682,9.65,5.200929232689574
morelos,17012,2014,jojutla,octubre,3.0,46,57682,9.65,5.200929232689574
morelos,17012,2015,jojutla,octubre,1.0,58,57682,9.65,1.7336430775631912
morelos,17012,2016,jojutla,octubre,4.0,70,57682,9.65,6.934572310252765
morelos,17012,2017,jojutla,octubre,1.0,82,57682,9.65,1.7336430775631912
morelos,17012,2018,jojutla,octubre,1.0,94,57682,9.65,1.7336430775631912
morelos,17012,2019,jojutla,octubre,5.0,106,57682,9.65,8.668215387815955
morelos,17013,2011,jonacatepec,octubre,1.0,10,16694,8.98,5.990176111177669
morelos,17013,2012,jonacatepec,octubre,0.0,22,16694,8.98,0.0
morelos,17013,2013,jonacatepec,octubre,0.0,34,16694,8.98,0.0
morelos,17013,2014,jonacatepec,octubre,0.0,46,16694,8.98,0.0
morelos,17013,2015,jonacatepec,octubre,0.0,58,16694,8.98,0.0
morelos,17013,2016,jonacatepec,octubre,0.0,70,16694,8.98,0.0
morelos,17013,2017,jonacatepec,octubre,0.0,82,16694,8.98,0.0
morelos,17013,2018,jonacatepec,octubre,0.0,94,16694,8.98,0.0
morelos,17013,2019,jonacatepec,octubre,0.0,106,16694,8.98,0.0
morelos,17014,2011,mazatepec,octubre,0.0,10,9653,9.06,0.0
morelos,17014,2012,mazatepec,octubre,1.0,22,9653,9.06,10.359473738734073
morelos,17014,2013,mazatepec,octubre,0.0,34,9653,9.06,0.0
morelos,17014,2014,mazatepec,octubre,0.0,46,9653,9.06,0.0
morelos,17014,2015,mazatepec,octubre,0.0,58,9653,9.06,0.0
morelos,17014,2016,mazatepec,octubre,0.0,70,9653,9.06,0.0
morelos,17014,2017,mazatepec,octubre,1.0,82,9653,9.06,10.359473738734073
morelos,17014,2018,mazatepec,octubre,2.0,94,9653,9.06,20.718947477468145
morelos,17014,2019,mazatepec,octubre,1.0,106,9653,9.06,10.359473738734073
morelos,17015,2011,miacatlan,octubre,2.0,10,15802,8.77,12.656625743576763
morelos,17015,2012,miacatlan,octubre,0.0,22,15802,8.77,0.0
morelos,17015,2013,miacatlan,octubre,1.0,34,15802,8.77,6.328312871788381
morelos,17015,2014,miacatlan,octubre,0.0,46,15802,8.77,0.0
morelos,17015,2015,miacatlan,octubre,1.0,58,15802,8.77,6.328312871788381
morelos,17015,2016,miacatlan,octubre,3.0,70,15802,8.77,18.984938615365145
morelos,17015,2017,miacatlan,octubre,2.0,82,15802,8.77,12.656625743576763
morelos,17015,2018,miacatlan,octubre,4.0,94,15802,8.77,25.313251487153526
morelos,17015,2019,miacatlan,octubre,1.0,106,15802,8.77,6.328312871788381
morelos,17016,2011,ocuituco,octubre,0.0,10,19219,8.59,0.0
morelos,17016,2012,ocuituco,octubre,0.0,22,19219,8.59,0.0
morelos,17016,2013,ocuituco,octubre,0.0,34,19219,8.59,0.0
morelos,17016,2014,ocuituco,octubre,0.0,46,19219,8.59,0.0
morelos,17016,2015,ocuituco,octubre,0.0,58,19219,8.59,0.0
morelos,17016,2016,ocuituco,octubre,0.0,70,19219,8.59,0.0
morelos,17016,2017,ocuituco,octubre,0.0,82,19219,8.59,0.0
morelos,17016,2018,ocuituco,octubre,0.0,94,19219,8.59,0.0
morelos,17016,2019,ocuituco,octubre,0.0,106,19219,8.59,0.0
morelos,17017,2011,puente de ixtla,octubre,1.0,10,40018,9.13,2.4988755060222902
morelos,17017,2012,puente de ixtla,octubre,4.0,22,40018,9.13,9.995502024089161
morelos,17017,2013,puente de ixtla,octubre,2.0,34,40018,9.13,4.9977510120445805
morelos,17017,2014,puente de ixtla,octubre,3.0,46,40018,9.13,7.496626518066869
morelos,17017,2015,puente de ixtla,octubre,2.0,58,40018,9.13,4.9977510120445805
morelos,17017,2016,puente de ixtla,octubre,4.0,70,40018,9.13,9.995502024089161
morelos,17017,2017,puente de ixtla,octubre,1.0,82,40018,9.13,2.4988755060222902
morelos,17017,2018,puente de ixtla,octubre,4.0,94,40018,9.13,9.995502024089161
morelos,17017,2019,puente de ixtla,octubre,19.0,106,40018,9.13,47.47863461442351
morelos,17018,2011,temixco,octubre,11.0,10,122263,9.19,8.99699827421215
morelos,17018,2012,temixco,octubre,5.0,22,122263,9.19,4.089544670096431
morelos,17018,2013,temixco,octubre,1.0,34,122263,9.19,0.8179089340192862
morelos,17018,2014,temixco,octubre,1.0,46,122263,9.19,0.8179089340192862
morelos,17018,2015,temixco,octubre,4.0,58,122263,9.19,3.271635736077145
morelos,17018,2016,temixco,octubre,3.0,70,122263,9.19,2.453726802057859
morelos,17018,2017,temixco,octubre,3.0,82,122263,9.19,2.453726802057859
morelos,17018,2018,temixco,octubre,3.0,94,122263,9.19,2.453726802057859
morelos,17018,2019,temixco,octubre,6.0,106,122263,9.19,4.907453604115718
morelos,17019,2011,tepalcingo,octubre,0.0,10,28122,8.4,0.0
morelos,17019,2012,tepalcingo,octubre,0.0,22,28122,8.4,0.0
morelos,17019,2013,tepalcingo,octubre,0.0,34,28122,8.4,0.0
morelos,17019,2014,tepalcingo,octubre,2.0,46,28122,8.4,7.1118697105469035
morelos,17019,2015,tepalcingo,octubre,0.0,58,28122,8.4,0.0
morelos,17019,2016,tepalcingo,octubre,0.0,70,28122,8.4,0.0
morelos,17019,2017,tepalcingo,octubre,1.0,82,28122,8.4,3.5559348552734518
morelos,17019,2018,tepalcingo,octubre,0.0,94,28122,8.4,0.0
morelos,17019,2019,tepalcingo,octubre,0.0,106,28122,8.4,0.0
morelos,17020,2011,tepoztlan,octubre,0.0,10,54987,9.94,0.0
morelos,17020,2012,tepoztlan,octubre,2.0,22,54987,9.94,3.6372233436994197
morelos,17020,2013,tepoztlan,octubre,0.0,34,54987,9.94,0.0
morelos,17020,2014,tepoztlan,octubre,0.0,46,54987,9.94,0.0
morelos,17020,2015,tepoztlan,octubre,1.0,58,54987,9.94,1.8186116718497098
morelos,17020,2016,tepoztlan,octubre,1.0,70,54987,9.94,1.8186116718497098
morelos,17020,2017,tepoztlan,octubre,1.0,82,54987,9.94,1.8186116718497098
morelos,17020,2018,tepoztlan,octubre,4.0,94,54987,9.94,7.274446687398839
