entidad,inegi,año,municipio,month,homicides,xmonth
mexico,15032,2012,donato guerra,diciembre,1.0,24
mexico,15032,2013,donato guerra,diciembre,0.0,36
mexico,15032,2014,donato guerra,diciembre,0.0,48
mexico,15033,2011,ecatepec de morelos,diciembre,14.0,12
mexico,15033,2012,ecatepec de morelos,diciembre,30.0,24
mexico,15033,2013,ecatepec de morelos,diciembre,25.0,36
mexico,15033,2014,ecatepec de morelos,diciembre,37.0,48
mexico,15034,2011,ecatzingo,diciembre,0.0,12
mexico,15034,2012,ecatzingo,diciembre,0.0,24
mexico,15034,2013,ecatzingo,diciembre,0.0,36
mexico,15034,2014,ecatzingo,diciembre,0.0,48
mexico,15035,2011,huehuetoca,diciembre,1.0,12
mexico,15035,2012,huehuetoca,diciembre,2.0,24
mexico,15035,2013,huehuetoca,diciembre,2.0,36
mexico,15035,2014,huehuetoca,diciembre,3.0,48
mexico,15036,2011,hueypoxtla,diciembre,0.0,12
mexico,15036,2012,hueypoxtla,diciembre,0.0,24
mexico,15036,2013,hueypoxtla,diciembre,0.0,36
mexico,15036,2014,hueypoxtla,diciembre,0.0,48
mexico,15037,2011,huixquilucan,diciembre,3.0,12
mexico,15037,2012,huixquilucan,diciembre,3.0,24
mexico,15037,2013,huixquilucan,diciembre,1.0,36
mexico,15037,2014,huixquilucan,diciembre,1.0,48
mexico,15038,2011,isidro fabela,diciembre,0.0,12
mexico,15038,2012,isidro fabela,diciembre,0.0,24
mexico,15038,2013,isidro fabela,diciembre,0.0,36
mexico,15038,2014,isidro fabela,diciembre,0.0,48
mexico,15039,2011,ixtapaluca,diciembre,3.0,12
mexico,15039,2012,ixtapaluca,diciembre,3.0,24
mexico,15039,2013,ixtapaluca,diciembre,2.0,36
mexico,15039,2014,ixtapaluca,diciembre,1.0,48
mexico,15040,2011,ixtapan de la sal,diciembre,0.0,12
mexico,15040,2012,ixtapan de la sal,diciembre,1.0,24
mexico,15040,2013,ixtapan de la sal,diciembre,0.0,36
mexico,15040,2014,ixtapan de la sal,diciembre,0.0,48
mexico,15041,2011,ixtapan del oro,diciembre,0.0,12
mexico,15041,2012,ixtapan del oro,diciembre,0.0,24
mexico,15041,2013,ixtapan del oro,diciembre,0.0,36
mexico,15041,2014,ixtapan del oro,diciembre,0.0,48
mexico,15042,2011,ixtlahuaca,diciembre,0.0,12
mexico,15042,2012,ixtlahuaca,diciembre,0.0,24
mexico,15042,2013,ixtlahuaca,diciembre,4.0,36
mexico,15042,2014,ixtlahuaca,diciembre,0.0,48
mexico,15043,2011,xalatlaco,diciembre,0.0,12
mexico,15043,2012,xalatlaco,diciembre,0.0,24
mexico,15043,2013,xalatlaco,diciembre,0.0,36
mexico,15043,2014,xalatlaco,diciembre,0.0,48
mexico,15044,2011,jaltenco,diciembre,0.0,12
mexico,15044,2012,jaltenco,diciembre,0.0,24
mexico,15044,2013,jaltenco,diciembre,0.0,36
mexico,15044,2014,jaltenco,diciembre,0.0,48
mexico,15045,2011,jilotepec,diciembre,0.0,12
mexico,15045,2012,jilotepec,diciembre,2.0,24
mexico,15045,2013,jilotepec,diciembre,3.0,36
mexico,15045,2014,jilotepec,diciembre,1.0,48
mexico,15046,2011,jilotzingo,diciembre,0.0,12
mexico,15046,2012,jilotzingo,diciembre,0.0,24
mexico,15046,2013,jilotzingo,diciembre,0.0,36
mexico,15046,2014,jilotzingo,diciembre,0.0,48
mexico,15047,2011,jiquipilco,diciembre,0.0,12
mexico,15047,2012,jiquipilco,diciembre,1.0,24
mexico,15047,2013,jiquipilco,diciembre,0.0,36
mexico,15047,2014,jiquipilco,diciembre,0.0,48
mexico,15048,2011,jocotitlan,diciembre,1.0,12
mexico,15048,2012,jocotitlan,diciembre,0.0,24
mexico,15048,2013,jocotitlan,diciembre,0.0,36
mexico,15048,2014,jocotitlan,diciembre,0.0,48
mexico,15049,2011,joquicingo,diciembre,0.0,12
mexico,15049,2012,joquicingo,diciembre,0.0,24
mexico,15049,2013,joquicingo,diciembre,0.0,36
mexico,15049,2014,joquicingo,diciembre,0.0,48
mexico,15050,2011,juchitepec,diciembre,0.0,12
mexico,15050,2012,juchitepec,diciembre,0.0,24
mexico,15050,2013,juchitepec,diciembre,0.0,36
mexico,15050,2014,juchitepec,diciembre,0.0,48
mexico,15051,2011,lerma,diciembre,0.0,12
mexico,15051,2012,lerma,diciembre,1.0,24
mexico,15051,2013,lerma,diciembre,1.0,36
mexico,15051,2014,lerma,diciembre,3.0,48
mexico,15052,2011,malinalco,diciembre,0.0,12
mexico,15052,2012,malinalco,diciembre,0.0,24
mexico,15052,2013,malinalco,diciembre,0.0,36
mexico,15052,2014,malinalco,diciembre,0.0,48
mexico,15053,2011,melchor ocampo,diciembre,0.0,12
mexico,15053,2012,melchor ocampo,diciembre,0.0,24
mexico,15053,2013,melchor ocampo,diciembre,0.0,36
mexico,15053,2014,melchor ocampo,diciembre,0.0,48
mexico,15054,2011,metepec,diciembre,0.0,12
mexico,15054,2012,metepec,diciembre,0.0,24
mexico,15054,2013,metepec,diciembre,2.0,36
mexico,15054,2014,metepec,diciembre,1.0,48
mexico,15055,2011,mexicaltzingo,diciembre,0.0,12
mexico,15055,2012,mexicaltzingo,diciembre,0.0,24
mexico,15055,2013,mexicaltzingo,diciembre,0.0,36
mexico,15055,2014,mexicaltzingo,diciembre,0.0,48
mexico,15056,2011,morelos,diciembre,0.0,12
mexico,15056,2012,morelos,diciembre,0.0,24
mexico,15056,2013,morelos,diciembre,0.0,36
mexico,15056,2014,morelos,diciembre,0.0,48
mexico,15057,2011,naucalpan de juarez,diciembre,21.0,12
mexico,15057,2012,naucalpan de juarez,diciembre,23.0,24
mexico,15057,2013,naucalpan de juarez,diciembre,6.0,36
mexico,15057,2014,naucalpan de juarez,diciembre,6.0,48
mexico,15058,2011,nezahualcoyotl,diciembre,0.0,12
mexico,15058,2012,nezahualcoyotl,diciembre,15.0,24
mexico,15058,2013,nezahualcoyotl,diciembre,16.0,36
mexico,15058,2014,nezahualcoyotl,diciembre,12.0,48
mexico,15059,2011,nextlalpan,diciembre,0.0,12
mexico,15059,2012,nextlalpan,diciembre,0.0,24
mexico,15059,2013,nextlalpan,diciembre,0.0,36
mexico,15059,2014,nextlalpan,diciembre,1.0,48
mexico,15060,2011,nicolas romero,diciembre,0.0,12
mexico,15060,2012,nicolas romero,diciembre,3.0,24
mexico,15060,2013,nicolas romero,diciembre,6.0,36
mexico,15060,2014,nicolas romero,diciembre,1.0,48
mexico,15061,2011,nopaltepec,diciembre,0.0,12
mexico,15061,2012,nopaltepec,diciembre,0.0,24
mexico,15061,2013,nopaltepec,diciembre,0.0,36
mexico,15061,2014,nopaltepec,diciembre,0.0,48
mexico,15062,2011,ocoyoacac,diciembre,0.0,12
mexico,15062,2012,ocoyoacac,diciembre,0.0,24
mexico,15062,2013,ocoyoacac,diciembre,0.0,36
mexico,15062,2014,ocoyoacac,diciembre,1.0,48
mexico,15063,2011,ocuilan,diciembre,1.0,12
mexico,15063,2012,ocuilan,diciembre,0.0,24
mexico,15063,2013,ocuilan,diciembre,1.0,36
mexico,15063,2014,ocuilan,diciembre,0.0,48
mexico,15064,2011,el oro,diciembre,0.0,12
mexico,15064,2012,el oro,diciembre,0.0,24
mexico,15064,2013,el oro,diciembre,0.0,36
mexico,15064,2014,el oro,diciembre,0.0,48
mexico,15065,2011,otumba,diciembre,0.0,12
mexico,15065,2012,otumba,diciembre,1.0,24
mexico,15065,2013,otumba,diciembre,1.0,36
mexico,15065,2014,otumba,diciembre,0.0,48
mexico,15066,2011,otzoloapan,diciembre,0.0,12
mexico,15066,2012,otzoloapan,diciembre,0.0,24
mexico,15066,2013,otzoloapan,diciembre,0.0,36
mexico,15066,2014,otzoloapan,diciembre,1.0,48
mexico,15067,2011,otzolotepec,diciembre,0.0,12
mexico,15067,2012,otzolotepec,diciembre,1.0,24
mexico,15067,2013,otzolotepec,diciembre,0.0,36
mexico,15067,2014,otzolotepec,diciembre,0.0,48
mexico,15068,2011,ozumba,diciembre,1.0,12
mexico,15068,2012,ozumba,diciembre,0.0,24
mexico,15068,2013,ozumba,diciembre,0.0,36
mexico,15068,2014,ozumba,diciembre,1.0,48
mexico,15069,2011,papalotla,diciembre,0.0,12
mexico,15069,2012,papalotla,diciembre,0.0,24
mexico,15069,2013,papalotla,diciembre,0.0,36
mexico,15069,2014,papalotla,diciembre,0.0,48
mexico,15070,2011,la paz,diciembre,2.0,12
mexico,15070,2012,la paz,diciembre,1.0,24
mexico,15070,2013,la paz,diciembre,5.0,36
mexico,15070,2014,la paz,diciembre,4.0,48
mexico,15071,2011,polotitlan,diciembre,1.0,12
mexico,15071,2012,polotitlan,diciembre,0.0,24
mexico,15071,2013,polotitlan,diciembre,0.0,36
mexico,15071,2014,polotitlan,diciembre,0.0,48
mexico,15072,2011,rayon,diciembre,0.0,12
mexico,15072,2012,rayon,diciembre,0.0,24
mexico,15072,2013,rayon,diciembre,0.0,36
mexico,15072,2014,rayon,diciembre,0.0,48
mexico,15073,2011,san antonio la isla,diciembre,1.0,12
mexico,15073,2012,san antonio la isla,diciembre,0.0,24
mexico,15073,2013,san antonio la isla,diciembre,0.0,36
mexico,15073,2014,san antonio la isla,diciembre,0.0,48
mexico,15074,2011,san felipe del progreso,diciembre,0.0,12
mexico,15074,2012,san felipe del progreso,diciembre,0.0,24
mexico,15074,2013,san felipe del progreso,diciembre,1.0,36
mexico,15074,2014,san felipe del progreso,diciembre,1.0,48
mexico,15075,2011,san martin de las piramides,diciembre,0.0,12
mexico,15075,2012,san martin de las piramides,diciembre,0.0,24
mexico,15075,2013,san martin de las piramides,diciembre,0.0,36
mexico,15075,2014,san martin de las piramides,diciembre,1.0,48
mexico,15076,2011,san mateo atenco,diciembre,0.0,12
mexico,15076,2012,san mateo atenco,diciembre,2.0,24
mexico,15076,2013,san mateo atenco,diciembre,0.0,36
mexico,15076,2014,san mateo atenco,diciembre,0.0,48
mexico,15077,2011,san simon de guerrero,diciembre,0.0,12
mexico,15077,2012,san simon de guerrero,diciembre,0.0,24
mexico,15077,2013,san simon de guerrero,diciembre,0.0,36
mexico,15077,2014,san simon de guerrero,diciembre,0.0,48
mexico,15078,2011,santo tomas,diciembre,0.0,12
mexico,15078,2012,santo tomas,diciembre,0.0,24
mexico,15078,2013,santo tomas,diciembre,0.0,36
mexico,15078,2014,santo tomas,diciembre,0.0,48
mexico,15079,2011,soyaniquilpan de juarez,diciembre,0.0,12
mexico,15079,2012,soyaniquilpan de juarez,diciembre,0.0,24
mexico,15079,2013,soyaniquilpan de juarez,diciembre,0.0,36
mexico,15079,2014,soyaniquilpan de juarez,diciembre,0.0,48
mexico,15080,2011,sultepec,diciembre,0.0,12
mexico,15080,2012,sultepec,diciembre,0.0,24
mexico,15080,2013,sultepec,diciembre,0.0,36
mexico,15080,2014,sultepec,diciembre,0.0,48
mexico,15081,2011,tecamac,diciembre,1.0,12
mexico,15081,2012,tecamac,diciembre,8.0,24
mexico,15081,2013,tecamac,diciembre,1.0,36
mexico,15081,2014,tecamac,diciembre,6.0,48
mexico,15082,2011,tejupilco,diciembre,1.0,12
mexico,15082,2012,tejupilco,diciembre,0.0,24
mexico,15082,2013,tejupilco,diciembre,1.0,36
mexico,15082,2014,tejupilco,diciembre,0.0,48
mexico,15083,2011,temamatla,diciembre,0.0,12
mexico,15083,2012,temamatla,diciembre,0.0,24
mexico,15083,2013,temamatla,diciembre,0.0,36
mexico,15083,2014,temamatla,diciembre,0.0,48
mexico,15084,2011,temascalapa,diciembre,0.0,12
mexico,15084,2012,temascalapa,diciembre,0.0,24
mexico,15084,2013,temascalapa,diciembre,0.0,36
mexico,15084,2014,temascalapa,diciembre,0.0,48
mexico,15085,2011,temascalcingo,diciembre,0.0,12
mexico,15085,2012,temascalcingo,diciembre,0.0,24
mexico,15085,2013,temascalcingo,diciembre,2.0,36
mexico,15085,2014,temascalcingo,diciembre,1.0,48
mexico,15086,2011,temascaltepec,diciembre,0.0,12
mexico,15086,2012,temascaltepec,diciembre,0.0,24
mexico,15086,2013,temascaltepec,diciembre,1.0,36
mexico,15086,2014,temascaltepec,diciembre,0.0,48
mexico,15087,2011,temoaya,diciembre,0.0,12
mexico,15087,2012,temoaya,diciembre,0.0,24
mexico,15087,2013,temoaya,diciembre,0.0,36
mexico,15087,2014,temoaya,diciembre,1.0,48
mexico,15088,2011,tenancingo,diciembre,3.0,12
mexico,15088,2012,tenancingo,diciembre,3.0,24
mexico,15088,2013,tenancingo,diciembre,0.0,36
mexico,15088,2014,tenancingo,diciembre,0.0,48
mexico,15089,2011,tenango del aire,diciembre,1.0,12
mexico,15089,2012,tenango del aire,diciembre,0.0,24
mexico,15089,2013,tenango del aire,diciembre,0.0,36
mexico,15089,2014,tenango del aire,diciembre,0.0,48
mexico,15090,2011,tenango del valle,diciembre,1.0,12
mexico,15090,2012,tenango del valle,diciembre,1.0,24
mexico,15090,2013,tenango del valle,diciembre,1.0,36
mexico,15090,2014,tenango del valle,diciembre,0.0,48
mexico,15091,2011,teoloyucan,diciembre,0.0,12
mexico,15091,2012,teoloyucan,diciembre,0.0,24
mexico,15091,2013,teoloyucan,diciembre,2.0,36
mexico,15091,2014,teoloyucan,diciembre,4.0,48
mexico,15092,2011,teotihuacan,diciembre,0.0,12
mexico,15092,2012,teotihuacan,diciembre,0.0,24
mexico,15092,2013,teotihuacan,diciembre,0.0,36
mexico,15092,2014,teotihuacan,diciembre,1.0,48
mexico,15093,2011,tepetlaoxtoc,diciembre,0.0,12
mexico,15093,2012,tepetlaoxtoc,diciembre,0.0,24
mexico,15093,2013,tepetlaoxtoc,diciembre,0.0,36
mexico,15093,2014,tepetlaoxtoc,diciembre,0.0,48
mexico,15094,2011,tepetlixpa,diciembre,0.0,12
mexico,15094,2012,tepetlixpa,diciembre,0.0,24
mexico,15094,2013,tepetlixpa,diciembre,0.0,36
mexico,15094,2014,tepetlixpa,diciembre,0.0,48
mexico,15095,2011,tepotzotlan,diciembre,1.0,12
mexico,15095,2012,tepotzotlan,diciembre,3.0,24
mexico,15095,2013,tepotzotlan,diciembre,2.0,36
mexico,15095,2014,tepotzotlan,diciembre,2.0,48
mexico,15096,2011,tequixquiac,diciembre,0.0,12
mexico,15096,2012,tequixquiac,diciembre,0.0,24
mexico,15096,2013,tequixquiac,diciembre,0.0,36
mexico,15096,2014,tequixquiac,diciembre,0.0,48
mexico,15097,2011,texcaltitlan,diciembre,0.0,12
mexico,15097,2012,texcaltitlan,diciembre,0.0,24
mexico,15097,2013,texcaltitlan,diciembre,0.0,36
mexico,15097,2014,texcaltitlan,diciembre,0.0,48
mexico,15098,2011,texcalyacac,diciembre,0.0,12
mexico,15098,2012,texcalyacac,diciembre,0.0,24
mexico,15098,2013,texcalyacac,diciembre,0.0,36
mexico,15098,2014,texcalyacac,diciembre,0.0,48
mexico,15099,2011,texcoco,diciembre,1.0,12
mexico,15099,2012,texcoco,diciembre,3.0,24
mexico,15099,2013,texcoco,diciembre,0.0,36
mexico,15099,2014,texcoco,diciembre,2.0,48
mexico,15100,2011,tezoyuca,diciembre,0.0,12
mexico,15100,2012,tezoyuca,diciembre,0.0,24
mexico,15100,2013,tezoyuca,diciembre,0.0,36
mexico,15100,2014,tezoyuca,diciembre,0.0,48
mexico,15101,2011,tianguistenco,diciembre,0.0,12
mexico,15101,2012,tianguistenco,diciembre,2.0,24
mexico,15101,2013,tianguistenco,diciembre,2.0,36
mexico,15101,2014,tianguistenco,diciembre,2.0,48
mexico,15102,2011,timilpan,diciembre,0.0,12
mexico,15102,2012,timilpan,diciembre,0.0,24
mexico,15102,2013,timilpan,diciembre,0.0,36
mexico,15102,2014,timilpan,diciembre,0.0,48
mexico,15103,2011,tlalmanalco,diciembre,0.0,12
mexico,15103,2012,tlalmanalco,diciembre,2.0,24
mexico,15103,2013,tlalmanalco,diciembre,0.0,36
mexico,15103,2014,tlalmanalco,diciembre,0.0,48
mexico,15104,2011,tlalnepantla de baz,diciembre,12.0,12
mexico,15104,2012,tlalnepantla de baz,diciembre,9.0,24
mexico,15104,2013,tlalnepantla de baz,diciembre,10.0,36
mexico,15104,2014,tlalnepantla de baz,diciembre,16.0,48
mexico,15105,2011,tlatlaya,diciembre,0.0,12
mexico,15105,2012,tlatlaya,diciembre,0.0,24
mexico,15105,2013,tlatlaya,diciembre,0.0,36
mexico,15105,2014,tlatlaya,diciembre,0.0,48
mexico,15106,2011,toluca,diciembre,4.0,12
mexico,15106,2012,toluca,diciembre,15.0,24
mexico,15106,2013,toluca,diciembre,6.0,36
mexico,15106,2014,toluca,diciembre,6.0,48
mexico,15107,2011,tonatico,diciembre,0.0,12
mexico,15107,2012,tonatico,diciembre,0.0,24
mexico,15107,2013,tonatico,diciembre,1.0,36
mexico,15107,2014,tonatico,diciembre,0.0,48
mexico,15108,2011,tultepec,diciembre,0.0,12
mexico,15108,2012,tultepec,diciembre,0.0,24
mexico,15108,2013,tultepec,diciembre,2.0,36
mexico,15108,2014,tultepec,diciembre,2.0,48
mexico,15109,2011,tultitlan,diciembre,1.0,12
mexico,15109,2012,tultitlan,diciembre,4.0,24
mexico,15109,2013,tultitlan,diciembre,8.0,36
mexico,15109,2014,tultitlan,diciembre,14.0,48
mexico,15110,2011,valle de bravo,diciembre,0.0,12
mexico,15110,2012,valle de bravo,diciembre,2.0,24
mexico,15110,2013,valle de bravo,diciembre,0.0,36
mexico,15110,2014,valle de bravo,diciembre,0.0,48
mexico,15111,2011,villa de allende,diciembre,0.0,12
mexico,15111,2012,villa de allende,diciembre,0.0,24
mexico,15111,2013,villa de allende,diciembre,0.0,36
mexico,15111,2014,villa de allende,diciembre,0.0,48
mexico,15112,2011,villa del carbon,diciembre,1.0,12
mexico,15112,2012,villa del carbon,diciembre,0.0,24
mexico,15112,2013,villa del carbon,diciembre,2.0,36
mexico,15112,2014,villa del carbon,diciembre,0.0,48
mexico,15113,2011,villa guerrero,diciembre,0.0,12
mexico,15113,2012,villa guerrero,diciembre,4.0,24
mexico,15113,2013,villa guerrero,diciembre,1.0,36
mexico,15113,2014,villa guerrero,diciembre,0.0,48
mexico,15114,2011,villa victoria,diciembre,0.0,12
mexico,15114,2012,villa victoria,diciembre,1.0,24
mexico,15114,2013,villa victoria,diciembre,1.0,36
mexico,15114,2014,villa victoria,diciembre,1.0,48
mexico,15115,2011,xonacatlan,diciembre,1.0,12
mexico,15115,2012,xonacatlan,diciembre,0.0,24
mexico,15115,2013,xonacatlan,diciembre,0.0,36
mexico,15115,2014,xonacatlan,diciembre,1.0,48
mexico,15116,2011,zacazonapan,diciembre,0.0,12
mexico,15116,2012,zacazonapan,diciembre,0.0,24
mexico,15116,2013,zacazonapan,diciembre,0.0,36
mexico,15116,2014,zacazonapan,diciembre,0.0,48
mexico,15117,2011,zacualpan,diciembre,0.0,12
mexico,15117,2012,zacualpan,diciembre,3.0,24
mexico,15117,2013,zacualpan,diciembre,1.0,36
mexico,15117,2014,zacualpan,diciembre,0.0,48
mexico,15118,2011,zinacantepec,diciembre,0.0,12
mexico,15118,2012,zinacantepec,diciembre,4.0,24
mexico,15118,2013,zinacantepec,diciembre,1.0,36
mexico,15118,2014,zinacantepec,diciembre,1.0,48
mexico,15119,2011,zumpahuacan,diciembre,1.0,12
mexico,15119,2012,zumpahuacan,diciembre,1.0,24
mexico,15119,2013,zumpahuacan,diciembre,0.0,36
mexico,15119,2014,zumpahuacan,diciembre,0.0,48
mexico,15120,2011,zumpango,diciembre,1.0,12
mexico,15120,2012,zumpango,diciembre,2.0,24
mexico,15120,2013,zumpango,diciembre,1.0,36
mexico,15120,2014,zumpango,diciembre,3.0,48
mexico,15121,2011,cuautitlan izcalli,diciembre,3.0,12
mexico,15121,2012,cuautitlan izcalli,diciembre,2.0,24
mexico,15121,2013,cuautitlan izcalli,diciembre,8.0,36
mexico,15121,2014,cuautitlan izcalli,diciembre,2.0,48
mexico,15122,2011,valle de chalco solidaridad,diciembre,1.0,12
mexico,15122,2012,valle de chalco solidaridad,diciembre,6.0,24
mexico,15122,2013,valle de chalco solidaridad,diciembre,0.0,36
mexico,15122,2014,valle de chalco solidaridad,diciembre,15.0,48
mexico,15123,2011,luvianos,diciembre,0.0,12
mexico,15123,2012,luvianos,diciembre,0.0,24
mexico,15123,2013,luvianos,diciembre,0.0,36
mexico,15123,2014,luvianos,diciembre,0.0,48
mexico,15124,2011,san jose del rincon,diciembre,0.0,12
mexico,15124,2012,san jose del rincon,diciembre,0.0,24
mexico,15124,2013,san jose del rincon,diciembre,0.0,36
mexico,15124,2014,san jose del rincon,diciembre,0.0,48
mexico,15125,2011,tonanitla,diciembre,0.0,12
mexico,15125,2012,tonanitla,diciembre,2.0,24
mexico,15125,2013,tonanitla,diciembre,0.0,36
mexico,15125,2014,tonanitla,diciembre,0.0,48
morelos,17001,2011,amacuzac,diciembre,0.0,12
morelos,17001,2012,amacuzac,diciembre,0.0,24
morelos,17001,2013,amacuzac,diciembre,2.0,36
morelos,17001,2014,amacuzac,diciembre,0.0,48
morelos,17002,2011,atlatlahucan,diciembre,0.0,12
morelos,17002,2012,atlatlahucan,diciembre,0.0,24
morelos,17002,2013,atlatlahucan,diciembre,1.0,36
morelos,17002,2014,atlatlahucan,diciembre,0.0,48
morelos,17003,2011,axochiapan,diciembre,0.0,12
morelos,17003,2012,axochiapan,diciembre,1.0,24
morelos,17003,2013,axochiapan,diciembre,2.0,36
morelos,17003,2014,axochiapan,diciembre,0.0,48
morelos,17004,2011,ayala,diciembre,2.0,12
morelos,17004,2012,ayala,diciembre,0.0,24
morelos,17004,2013,ayala,diciembre,0.0,36
morelos,17004,2014,ayala,diciembre,0.0,48
morelos,17005,2011,coatlan del rio,diciembre,1.0,12
morelos,17005,2012,coatlan del rio,diciembre,0.0,24
morelos,17005,2013,coatlan del rio,diciembre,1.0,36
morelos,17005,2014,coatlan del rio,diciembre,0.0,48
morelos,17006,2011,cuautla,diciembre,7.0,12
morelos,17006,2012,cuautla,diciembre,4.0,24
morelos,17006,2013,cuautla,diciembre,8.0,36
morelos,17006,2014,cuautla,diciembre,2.0,48
morelos,17007,2011,cuernavaca,diciembre,17.0,12
morelos,17007,2012,cuernavaca,diciembre,16.0,24
morelos,17007,2013,cuernavaca,diciembre,15.0,36
morelos,17007,2014,cuernavaca,diciembre,3.0,48
morelos,17008,2011,emiliano zapata,diciembre,3.0,12
morelos,17008,2012,emiliano zapata,diciembre,1.0,24
morelos,17008,2013,emiliano zapata,diciembre,2.0,36
morelos,17008,2014,emiliano zapata,diciembre,2.0,48
morelos,17009,2011,huitzilac,diciembre,0.0,12
morelos,17009,2012,huitzilac,diciembre,1.0,24
morelos,17009,2013,huitzilac,diciembre,0.0,36
morelos,17009,2014,huitzilac,diciembre,0.0,48
morelos,17010,2011,jantetelco,diciembre,0.0,12
morelos,17010,2012,jantetelco,diciembre,0.0,24
morelos,17010,2013,jantetelco,diciembre,0.0,36
morelos,17010,2014,jantetelco,diciembre,0.0,48
morelos,17011,2011,jiutepec,diciembre,3.0,12
morelos,17011,2012,jiutepec,diciembre,11.0,24
morelos,17011,2013,jiutepec,diciembre,0.0,36
morelos,17011,2014,jiutepec,diciembre,1.0,48
morelos,17012,2011,jojutla,diciembre,4.0,12
morelos,17012,2012,jojutla,diciembre,4.0,24
morelos,17012,2013,jojutla,diciembre,2.0,36
morelos,17012,2014,jojutla,diciembre,2.0,48
morelos,17013,2011,jonacatepec,diciembre,1.0,12
morelos,17013,2012,jonacatepec,diciembre,0.0,24
morelos,17013,2013,jonacatepec,diciembre,0.0,36
morelos,17013,2014,jonacatepec,diciembre,0.0,48
morelos,17014,2011,mazatepec,diciembre,1.0,12
morelos,17014,2012,mazatepec,diciembre,0.0,24
morelos,17014,2013,mazatepec,diciembre,0.0,36
morelos,17014,2014,mazatepec,diciembre,1.0,48
morelos,17015,2011,miacatlan,diciembre,0.0,12
morelos,17015,2012,miacatlan,diciembre,3.0,24
morelos,17015,2013,miacatlan,diciembre,4.0,36
morelos,17015,2014,miacatlan,diciembre,0.0,48
morelos,17016,2011,ocuituco,diciembre,0.0,12
morelos,17016,2012,ocuituco,diciembre,0.0,24
morelos,17016,2013,ocuituco,diciembre,0.0,36
morelos,17016,2014,ocuituco,diciembre,0.0,48
morelos,17017,2011,puente de ixtla,diciembre,1.0,12
morelos,17017,2012,puente de ixtla,diciembre,2.0,24
morelos,17017,2013,puente de ixtla,diciembre,2.0,36
morelos,17017,2014,puente de ixtla,diciembre,0.0,48
morelos,17018,2011,temixco,diciembre,5.0,12
morelos,17018,2012,temixco,diciembre,3.0,24
morelos,17018,2013,temixco,diciembre,3.0,36
morelos,17018,2014,temixco,diciembre,1.0,48
morelos,17019,2011,tepalcingo,diciembre,1.0,12
morelos,17019,2012,tepalcingo,diciembre,0.0,24
morelos,17019,2013,tepalcingo,diciembre,0.0,36
morelos,17019,2014,tepalcingo,diciembre,0.0,48
morelos,17020,2011,tepoztlan,diciembre,0.0,12
morelos,17020,2012,tepoztlan,diciembre,2.0,24
morelos,17020,2013,tepoztlan,diciembre,1.0,36
morelos,17020,2014,tepoztlan,diciembre,0.0,48
morelos,17021,2011,tetecala,diciembre,1.0,12
morelos,17021,2012,tetecala,diciembre,0.0,24
morelos,17021,2013,tetecala,diciembre,0.0,36
morelos,17021,2014,tetecala,diciembre,0.0,48
morelos,17022,2011,tetela del volcan,diciembre,0.0,12
morelos,17022,2012,tetela del volcan,diciembre,0.0,24
morelos,17022,2013,tetela del volcan,diciembre,0.0,36
morelos,17022,2014,tetela del volcan,diciembre,0.0,48
morelos,17023,2011,tlalnepantla,diciembre,0.0,12
morelos,17023,2012,tlalnepantla,diciembre,0.0,24
morelos,17023,2013,tlalnepantla,diciembre,0.0,36
morelos,17023,2014,tlalnepantla,diciembre,0.0,48
morelos,17024,2011,tlaltizapan,diciembre,1.0,12
morelos,17024,2012,tlaltizapan,diciembre,6.0,24
morelos,17024,2013,tlaltizapan,diciembre,2.0,36
morelos,17024,2014,tlaltizapan,diciembre,3.0,48
morelos,17025,2011,tlaquiltenango,diciembre,2.0,12
morelos,17025,2012,tlaquiltenango,diciembre,1.0,24
morelos,17025,2013,tlaquiltenango,diciembre,1.0,36
morelos,17025,2014,tlaquiltenango,diciembre,0.0,48
morelos,17026,2011,tlayacapan,diciembre,0.0,12
morelos,17026,2012,tlayacapan,diciembre,0.0,24
morelos,17026,2013,tlayacapan,diciembre,0.0,36
morelos,17026,2014,tlayacapan,diciembre,0.0,48
morelos,17027,2011,totolapan,diciembre,0.0,12
morelos,17027,2012,totolapan,diciembre,0.0,24
morelos,17027,2013,totolapan,diciembre,0.0,36
morelos,17027,2014,totolapan,diciembre,0.0,48
morelos,17028,2011,xochitepec,diciembre,3.0,12
morelos,17028,2012,xochitepec,diciembre,0.0,24
morelos,17028,2013,xochitepec,diciembre,3.0,36
morelos,17028,2014,xochitepec,diciembre,0.0,48
morelos,17029,2011,yautepec,diciembre,4.0,12
morelos,17029,2012,yautepec,diciembre,6.0,24
morelos,17029,2013,yautepec,diciembre,3.0,36
morelos,17029,2014,yautepec,diciembre,5.0,48
morelos,17030,2011,yecapixtla,diciembre,0.0,12
morelos,17030,2012,yecapixtla,diciembre,1.0,24
morelos,17030,2013,yecapixtla,diciembre,2.0,36
morelos,17030,2014,yecapixtla,diciembre,0.0,48
morelos,17031,2011,zacatepec,diciembre,0.0,12
morelos,17031,2012,zacatepec,diciembre,1.0,24
morelos,17031,2013,zacatepec,diciembre,0.0,36
morelos,17031,2014,zacatepec,diciembre,0.0,48
morelos,17032,2011,zacualpan,diciembre,0.0,12
morelos,17032,2012,zacualpan,diciembre,0.0,24
morelos,17032,2013,zacualpan,diciembre,0.0,36
